The baby on a tray in the house screamed .	scream ( agent = * baby ( nmod . on = tray ( nmod . in = * house ) ) )	cogs1_dobj_PP_to_subj_PP
The spokesman in the house served Emma the rose .	serve ( agent = * spokesman ( nmod . in = * house ) , recipient = Emma , theme = * rose )	cogs1_dobj_PP_to_subj_PP
A donkey in the room sold Ella a donut .	sell ( agent = donkey ( nmod . in = * room ) , recipient = Ella , theme = donut )	cogs1_dobj_PP_to_subj_PP
A cat in the house was offered the cake by the boy beside a table .	offer ( recipient = cat ( nmod . in = * house ) , theme = * cake , agent = * boy ( nmod . beside = table ) )	cogs1_dobj_PP_to_subj_PP
The donut on the mound was slid by a child on the computer .	slide ( theme = * donut ( nmod . on = * mound ) , agent = child ( nmod . on = * computer ) )	cogs1_dobj_PP_to_subj_PP
The dog in a bakery in the bag sneezed .	sneeze ( agent = * dog ( nmod . in = bakery ( nmod . in = * bag ) ) )	cogs1_dobj_PP_to_subj_PP
A girl on the stool on the table drew a frog .	draw ( agent = girl ( nmod . on = * stool ( nmod . on = * table ) ) , theme = frog )	cogs1_dobj_PP_to_subj_PP
A donut on a table grew .	grow ( theme = donut ( nmod . on = table ) )	cogs1_dobj_PP_to_subj_PP
The cake in the house was painted .	paint ( theme = * cake ( nmod . in = * house ) )	cogs1_dobj_PP_to_subj_PP
The sailor in a house lent a biscuit on a table to a goose .	lend ( agent = * sailor ( nmod . in = house ) , theme = biscuit ( nmod . on = table ) , recipient = goose )	cogs1_dobj_PP_to_subj_PP
A visitor in the pile rolled a resident .	roll ( agent = visitor ( nmod . in = * pile ) , theme = resident )	cogs1_dobj_PP_to_subj_PP
The girl in the vehicle needed to walk .	need ( agent = * girl ( nmod . in = * vehicle ) , xcomp = walk ( agent = * girl ( nmod . in = * vehicle ) ) )	cogs1_dobj_PP_to_subj_PP
A girl in the house slept .	sleep ( agent = girl ( nmod . in = * house ) )	cogs1_dobj_PP_to_subj_PP
The girl beside a table was given a box .	give ( recipient = * girl ( nmod . beside = table ) , theme = box )	cogs1_dobj_PP_to_subj_PP
A girl on the stage was sold a cake .	sell ( recipient = girl ( nmod . on = * stage ) , theme = cake )	cogs1_dobj_PP_to_subj_PP
The cat beside the table was rented the donut .	rent ( recipient = * cat ( nmod . beside = * table ) , theme = * donut )	cogs1_dobj_PP_to_subj_PP
A donut on the bed rolled .	roll ( theme = donut ( nmod . on = * bed ) )	cogs1_dobj_PP_to_subj_PP
A bear in the car froze the key on the table .	freeze ( agent = bear ( nmod . in = * car ) , theme = * key ( nmod . on = * table ) )	cogs1_dobj_PP_to_subj_PP
A cookie in the house rolled .	roll ( theme = cookie ( nmod . in = * house ) )	cogs1_dobj_PP_to_subj_PP
A girl in a can preferred to eat .	prefer ( agent = girl ( nmod . in = can ) , xcomp = eat ( agent = girl ( nmod . in = can ) ) )	cogs1_dobj_PP_to_subj_PP
A baby beside the bed in the tent investigated .	investigate ( agent = baby ( nmod . beside = * bed ( nmod . in = * tent ) ) )	cogs1_dobj_PP_to_subj_PP
A tool in a room was rolled .	roll ( theme = tool ( nmod . in = room ) )	cogs1_dobj_PP_to_subj_PP
The girl beside the bed lent the manager the leaf .	lend ( agent = * girl ( nmod . beside = * bed ) , recipient = * manager , theme = * leaf )	cogs1_dobj_PP_to_subj_PP
A girl in a bush said that the boy in a glass painted .	say ( agent = girl ( nmod . in = bush ) , ccomp = paint ( agent = * boy ( nmod . in = glass ) ) )	cogs1_dobj_PP_to_subj_PP
The cake in a glass was painted by a girl beside the table .	paint ( theme = * cake ( nmod . in = glass ) , agent = girl ( nmod . beside = * table ) )	cogs1_dobj_PP_to_subj_PP
A mouse beside the table ate .	eat ( agent = mouse ( nmod . beside = * table ) )	cogs1_dobj_PP_to_subj_PP
A goose in a spaceship gasped .	gasp ( agent = goose ( nmod . in = spaceship ) )	cogs1_dobj_PP_to_subj_PP
The baby beside a valve painted the cake .	paint ( agent = * baby ( nmod . beside = valve ) , theme = * cake )	cogs1_dobj_PP_to_subj_PP
A chicken beside a cabinet believed that the girl on the bed slept .	believe ( agent = chicken ( nmod . beside = cabinet ) , ccomp = sleep ( agent = * girl ( nmod . on = * bed ) ) )	cogs1_dobj_PP_to_subj_PP
A baby on a truck slept .	sleep ( agent = baby ( nmod . on = truck ) )	cogs1_dobj_PP_to_subj_PP
A girl in the house wanted to clean .	want ( agent = girl ( nmod . in = * house ) , xcomp = clean ( agent = girl ( nmod . in = * house ) ) )	cogs1_dobj_PP_to_subj_PP
The box on the corpse was handed to Liam .	hand ( theme = * box ( nmod . on = * corpse ) , recipient = Liam )	cogs1_dobj_PP_to_subj_PP
The raisin in a vehicle was rolled .	roll ( theme = * raisin ( nmod . in = vehicle ) )	cogs1_dobj_PP_to_subj_PP
The girl beside a table painted Scarlett .	paint ( agent = * girl ( nmod . beside = table ) , theme = Scarlett )	cogs1_dobj_PP_to_subj_PP
