Samuel admired a lawyer that was given a cake by a baby .	admire ( agent = Samuel , theme = lawyer ( nmod = give ( theme = cake , agent = baby , recipient = lawyer ) ) )	recipient-extracted_obj-modif_main-theme-RC-recipient
Emma ate the monkey that was given a block .	eat ( agent = Emma , theme = * monkey ( nmod = give ( theme = block , recipient = * monkey ) ) )	recipient-extracted_obj-modif_main-theme-RC-recipient
James painted a girl that was forwarded the cake .	paint ( agent = James , theme = girl ( nmod = forward ( theme = * cake , recipient = girl ) ) )	recipient-extracted_obj-modif_main-theme-RC-recipient
A monkey ate the boy that was offered the cake by Lillian .	eat ( agent = monkey , theme = * boy ( nmod = offer ( theme = * cake , agent = Lillian , recipient = * boy ) ) )	recipient-extracted_obj-modif_main-theme-RC-recipient
A mouse helped a chicken that was lended a cake .	help ( agent = mouse , theme = chicken ( nmod = lend ( theme = cake , recipient = chicken ) ) )	recipient-extracted_obj-modif_main-theme-RC-recipient
A cat sketched a chief that was sent the cake by David .	sketch ( agent = cat , theme = chief ( nmod = send ( theme = * cake , agent = David , recipient = chief ) ) )	recipient-extracted_obj-modif_main-theme-RC-recipient
The boy painted the girl that was handed a rose by Chloe .	paint ( agent = * boy , theme = * girl ( nmod = hand ( theme = rose , agent = Chloe , recipient = * girl ) ) )	recipient-extracted_obj-modif_main-theme-RC-recipient
Hazel doubled the penguin that was given the box by Liam .	double ( agent = Hazel , theme = * penguin ( nmod = give ( theme = * box , agent = Liam , recipient = * penguin ) ) )	recipient-extracted_obj-modif_main-theme-RC-recipient
Liam cooked a girl that was offered a cake by Emma .	cook ( agent = Liam , theme = girl ( nmod = offer ( theme = cake , agent = Emma , recipient = girl ) ) )	recipient-extracted_obj-modif_main-theme-RC-recipient
A consumer reddened a cow that was lended the donut .	redden ( agent = consumer , theme = cow ( nmod = lend ( theme = * donut , recipient = cow ) ) )	recipient-extracted_obj-modif_main-theme-RC-recipient
Emma painted the teacher that was given a cake by the giraffe .	paint ( agent = Emma , theme = * teacher ( nmod = give ( theme = cake , agent = * giraffe , recipient = * teacher ) ) )	recipient-extracted_obj-modif_main-theme-RC-recipient
Ryan liked a child that was sold the raisin .	like ( agent = Ryan , theme = child ( nmod = sell ( theme = * raisin , recipient = child ) ) )	recipient-extracted_obj-modif_main-theme-RC-recipient
A dog drew the boy that was given a sandwich .	draw ( agent = dog , theme = * boy ( nmod = give ( theme = sandwich , recipient = * boy ) ) )	recipient-extracted_obj-modif_main-theme-RC-recipient
Olivia poked the boy that was given the block .	poke ( agent = Olivia , theme = * boy ( nmod = give ( theme = * block , recipient = * boy ) ) )	recipient-extracted_obj-modif_main-theme-RC-recipient
A girl ate the child that was promised the cake .	eat ( agent = girl , theme = * child ( nmod = promise ( theme = * cake , recipient = * child ) ) )	recipient-extracted_obj-modif_main-theme-RC-recipient
Ava rolled the girl that was given a cake by the baby .	roll ( agent = Ava , theme = * girl ( nmod = give ( theme = cake , agent = * baby , recipient = * girl ) ) )	recipient-extracted_obj-modif_main-theme-RC-recipient
Ava studied a mouse that was fed a cookie by the duck .	study ( agent = Ava , theme = mouse ( nmod = feed ( theme = cookie , agent = * duck , recipient = mouse ) ) )	recipient-extracted_obj-modif_main-theme-RC-recipient
Grace rolled the father that was lended a cake .	roll ( agent = Grace , theme = * father ( nmod = lend ( theme = cake , recipient = * father ) ) )	recipient-extracted_obj-modif_main-theme-RC-recipient
The customer studied the goose that was given a bat by the cat .	study ( agent = * customer , theme = * goose ( nmod = give ( theme = bat , agent = * cat , recipient = * goose ) ) )	recipient-extracted_obj-modif_main-theme-RC-recipient
Olivia froze a human that was lended the cake .	freeze ( agent = Olivia , theme = human ( nmod = lend ( theme = * cake , recipient = human ) ) )	recipient-extracted_obj-modif_main-theme-RC-recipient
Olivia observed the professor that was posted a coin .	observe ( agent = Olivia , theme = * professor ( nmod = post ( theme = coin , recipient = * professor ) ) )	recipient-extracted_obj-modif_main-theme-RC-recipient
The cat liked a girl that was given a box .	like ( agent = * cat , theme = girl ( nmod = give ( theme = box , recipient = girl ) ) )	recipient-extracted_obj-modif_main-theme-RC-recipient
A wolf froze a hero that was sent a lollipop by Emma .	freeze ( agent = wolf , theme = hero ( nmod = send ( theme = lollipop , agent = Emma , recipient = hero ) ) )	recipient-extracted_obj-modif_main-theme-RC-recipient
Sophia threw a cat that was offered the donut .	throw ( agent = Sophia , theme = cat ( nmod = offer ( theme = * donut , recipient = cat ) ) )	recipient-extracted_obj-modif_main-theme-RC-recipient
Liam ate the boy that was given a balloon by the writer .	eat ( agent = Liam , theme = * boy ( nmod = give ( theme = balloon , agent = * writer , recipient = * boy ) ) )	recipient-extracted_obj-modif_main-theme-RC-recipient
Emma cooked a dog that was sold the scarf .	cook ( agent = Emma , theme = dog ( nmod = sell ( theme = * scarf , recipient = dog ) ) )	recipient-extracted_obj-modif_main-theme-RC-recipient
Liam broke a boy that was slipped the cake by a child .	break ( agent = Liam , theme = boy ( nmod = slip ( theme = * cake , agent = child , recipient = boy ) ) )	recipient-extracted_obj-modif_main-theme-RC-recipient
Charlotte ate a bunny that was served the cookie by a girl .	eat ( agent = Charlotte , theme = bunny ( nmod = serve ( theme = * cookie , agent = girl , recipient = bunny ) ) )	recipient-extracted_obj-modif_main-theme-RC-recipient
A boy improved a lamb that was given the cake by a dog .	improve ( agent = boy , theme = lamb ( nmod = give ( theme = * cake , agent = dog , recipient = lamb ) ) )	recipient-extracted_obj-modif_main-theme-RC-recipient
A girl ate a giraffe that was lended a potato .	eat ( agent = girl , theme = giraffe ( nmod = lend ( theme = potato , recipient = giraffe ) ) )	recipient-extracted_obj-modif_main-theme-RC-recipient
Mia cooked a moose that was given the box .	cook ( agent = Mia , theme = moose ( nmod = give ( theme = * box , recipient = moose ) ) )	recipient-extracted_obj-modif_main-theme-RC-recipient
A frog rolled a hero that was handed the cake .	roll ( agent = frog , theme = hero ( nmod = hand ( theme = * cake , recipient = hero ) ) )	recipient-extracted_obj-modif_main-theme-RC-recipient
Emma found a bee that was sold the cookie .	find ( agent = Emma , theme = bee ( nmod = sell ( theme = * cookie , recipient = bee ) ) )	recipient-extracted_obj-modif_main-theme-RC-recipient
The monster investigated the chicken that was given the radio .	investigate ( agent = * monster , theme = * chicken ( nmod = give ( theme = * radio , recipient = * chicken ) ) )	recipient-extracted_obj-modif_main-theme-RC-recipient
A host helped a girl that was given a pencil .	help ( agent = host , theme = girl ( nmod = give ( theme = pencil , recipient = girl ) ) )	recipient-extracted_obj-modif_main-theme-RC-recipient
A girl liked a baby that was offered the soap .	like ( agent = girl , theme = baby ( nmod = offer ( theme = * soap , recipient = baby ) ) )	recipient-extracted_obj-modif_main-theme-RC-recipient
