The newspaper was fed to the boy in a box by Emma .	feed ( theme = * newspaper , recipient = * boy ( nmod . in = box ) , agent = Emma )	dobj_pp_to_iobj_pp
The girl gave a dog in a house a rose .	give ( agent = * girl , recipient = dog ( nmod . in = house ) , theme = rose )	dobj_pp_to_iobj_pp
A cake was sold to a frog beside the table .	sell ( theme = cake , recipient = frog ( nmod . beside = * table ) )	dobj_pp_to_iobj_pp
Emma awarded a donut to a princess in a house .	award ( agent = Emma , theme = donut , recipient = princess ( nmod . in = house ) )	dobj_pp_to_iobj_pp
The cake was rented to a boy in a tomb by the scientist .	rent ( theme = * cake , recipient = boy ( nmod . in = tomb ) , agent = * scientist )	dobj_pp_to_iobj_pp
Liam gave a sandwich to the child in the house .	give ( agent = Liam , theme = sandwich , recipient = * child ( nmod . in = * house ) )	dobj_pp_to_iobj_pp
The lawyer rented a cake on the sheet to the girl beside a duck .	rent ( agent = * lawyer , theme = cake ( nmod . on = * sheet ) , recipient = * girl ( nmod . beside = duck ) )	dobj_pp_to_iobj_pp
A girl tolerated that a cake was given to a dog on the carpet by a cat .	tolerate ( agent = girl , ccomp = give ( theme = cake , recipient = dog ( nmod . on = * carpet ) , agent = cat ) )	dobj_pp_to_iobj_pp
A jigsaw was given to a girl beside the stage .	give ( theme = jigsaw , recipient = girl ( nmod . beside = * stage ) )	dobj_pp_to_iobj_pp
A bunny lent the girl beside the philosopher in a car a shoe in the backpack .	lend ( agent = bunny , recipient = * girl ( nmod . beside = * philosopher ( nmod . in = car ) ) , theme = shoe ( nmod . in = * backpack ) )	dobj_pp_to_iobj_pp
A boy fed a monster on a cloth a pizza in the trap beside a computer .	feed ( agent = boy , recipient = monster ( nmod . on = cloth ) , theme = pizza ( nmod . in = * trap ( nmod . beside = computer ) ) )	dobj_pp_to_iobj_pp
William promised a girl in the kennel the cake beside the chair on the seat .	promise ( agent = William , recipient = girl ( nmod . in = * kennel ) , theme = * cake ( nmod . beside = * chair ( nmod . on = * seat ) ) )	dobj_pp_to_iobj_pp
A pickle was sold to the girl beside a stage by Olivia .	sell ( theme = pickle , recipient = * girl ( nmod . beside = stage ) , agent = Olivia )	dobj_pp_to_iobj_pp
The cake was wired to the girl on the stage .	wire ( theme = * cake , recipient = * girl ( nmod . on = * stage ) )	dobj_pp_to_iobj_pp
A donut was handed to the girl in the house by Noah .	hand ( theme = donut , recipient = * girl ( nmod . in = * house ) , agent = Noah )	dobj_pp_to_iobj_pp
